delivery_id,match_id,innings,over,ball,batter_id,bowler_id,non_striker_id,runs_off_bat,extras,wicket_type,dismissed_batter_id
1243,6,1,7,1,193,435,207,0,0,,
1244,6,1,7,2,207,435,193,3,0,,
1245,6,1,7,3,193,435,207,1,0,,
1246,6,1,7,4,193,435,207,0,0,,
1247,6,1,7,5,193,435,207,0,0,,
1248,6,1,7,6,207,435,193,1,1,,
1249,6,1,8,1,207,435,193,0,0,,
1250,6,1,8,2,201,435,193,0,0,caught,207
1251,6,1,8,3,201,435,193,0,0,,
1252,6,1,8,4,201,435,193,4,0,,
1253,6,1,8,5,201,435,193,4,0,,
1254,6,1,8,6,193,435,201,1,0,,
1255,6,1,9,1,193,435,201,0,0,,
1256,6,1,9,2,193,435,201,4,0,,
1257,6,1,9,3,193,435,201,0,0,,
1258,6,1,9,4,193,435,201,0,0,,
1259,6,1,9,5,201,435,193,1,0,,
1260,6,1,9,6,201,435,193,2,0,,
1261,6,1,10,1,201,435,193,2,0,,
1262,6,1,10,2,201,435,193,4,0,,
1263,6,1,10,3,201,435,193,0,0,,
1264,6,1,10,4,201,435,193,0,0,,
1265,6,1,10,5,201,435,193,0,0,,
1266,6,1,10,6,201,435,193,4,0,,
1267,6,1,11,1,201,435,193,0,0,,
1268,6,1,11,2,201,435,193,0,0,,
1269,6,1,11,3,201,435,193,6,0,,
1270,6,1,11,4,201,435,193,0,0,,
1271,6,1,11,5,201,435,193,4,0,,
1272,6,1,11,6,201,435,193,0,0,,
1273,6,1,12,1,201,446,193,0,0,,
1274,6,1,12,2,193,446,201,1,0,,
1275,6,1,12,3,193,446,201,0,0,,
1276,6,1,12,4,193,446,201,0,0,,
1277,6,1,12,5,193,446,201,0,0,,
1278,6,1,12,6,193,446,201,0,0,,
1279,6,1,13,1,193,446,201,0,0,,
1280,6,1,13,2,193,446,201,0,0,,
1281,6,1,13,3,193,446,201,0,0,,
1282,6,1,13,4,201,446,193,1,0,,
1283,6,1,13,5,201,446,193,0,0,,
1284,6,1,13,6,201,446,193,0,0,,
1285,6,1,14,1,201,446,193,0,0,,
1286,6,1,14,2,201,446,193,4,0,,
1287,6,1,14,3,201,446,193,0,0,,
1288,6,1,14,4,193,446,201,1,0,,
1289,6,1,14,5,193,446,201,2,0,,
1290,6,1,14,6,201,446,193,3,1,,
1291,6,1,15,1,201,446,193,0,0,,
1292,6,1,15,2,201,446,193,0,0,,
1293,6,1,15,3,201,446,193,4,0,,
1294,6,1,15,4,201,446,193,0,0,,
1295,6,1,15,5,201,446,193,2,0,,
1296,6,1,15,6,201,446,193,0,0,,
1297,6,1,16,1,201,446,193,0,0,,
1298,6,1,16,2,193,446,201,1,0,,
1299,6,1,16,3,193,446,201,4,0,,
1300,6,1,16,4,201,446,193,1,0,,
1301,6,1,16,5,201,446,193,0,0,,
1302,6,1,16,6,193,446,201,1,2,,
1303,6,1,17,1,193,446,201,0,0,,
1304,6,1,17,2,193,446,201,2,0,,
1305,6,1,17,3,201,446,193,1,0,,
1306,6,1,17,4,201,446,193,0,1,,
1307,6,1,17,5,201,446,193,0,0,,
1308,6,1,17,6,193,446,201,1,0,,
1309,6,1,18,1,193,447,201,6,0,,
1310,6,1,18,2,201,447,193,1,0,,
1311,6,1,18,3,193,447,201,1,0,,
1312,6,1,18,4,193,447,201,0,0,,
1313,6,1,18,5,201,447,193,3,0,,
1314,6,1,18,6,201,447,193,0,0,,
1315,6,1,19,1,201,447,193,0,0,,
1316,6,1,19,2,201,447,193,0,0,,
1317,6,1,19,3,201,447,193,4,1,,
1318,6,1,19,4,201,447,193,4,2,,
1319,6,1,19,5,193,447,201,1,0,,
1320,6,1,19,6,193,447,201,4,0,,
1321,6,2,0,1,446,204,433,0,0,run out,434
1322,6,2,0,2,433,204,446,1,0,,
1323,6,2,0,3,433,204,446,0,0,,
1324,6,2,0,4,433,204,446,0,0,,
1325,6,2,0,5,433,204,446,4,0,,
1326,6,2,0,6,433,204,446,0,0,,
1327,6,2,1,1,433,204,446,0,0,,
1328,6,2,1,2,433,204,446,4,0,,
1329,6,2,1,3,433,204,446,0,0,,
1330,6,2,1,4,433,204,446,4,0,,
1331,6,2,1,5,433,204,446,4,0,,
1332,6,2,1,6,433,204,446,0,0,,
1333,6,2,2,1,448,204,446,0,0,run out,433
1334,6,2,2,2,448,204,446,2,0,,
1335,6,2,2,3,442,204,446,4,0,bowled,448
1336,6,2,2,4,442,204,446,0,0,,
1337,6,2,2,5,442,204,446,6,0,,
1338,6,2,2,6,442,204,446,0,0,,
1339,6,2,3,1,442,204,446,0,0,,
1340,6,2,3,2,446,204,442,1,0,,
1341,6,2,3,3,442,204,446,1,0,,
1342,6,2,3,4,446,204,442,1,0,,
1343,6,2,3,5,441,204,442,4,0,run out,446
1344,6,2,3,6,441,204,442,4,0,,
1345,6,2,4,1,441,204,442,0,2,,
1346,6,2,4,2,441,204,442,0,0,,
1347,6,2,4,3,441,204,442,0,0,,
1348,6,2,4,4,442,204,441,1,0,,
1349,6,2,4,5,441,204,442,1,0,,
1350,6,2,4,6,441,204,442,0,0,,
1351,6,2,5,1,441,204,442,0,0,,
1352,6,2,5,2,442,204,441,1,0,,
1353,6,2,5,3,442,204,441,2,0,,
1354,6,2,5,4,442,204,441,2,0,,
1355,6,2,5,5,442,204,441,0,0,,
1356,6,2,5,6,435,204,441,0,0,bowled,442
1357,6,2,6,1,441,202,435,1,0,,
1358,6,2,6,2,441,202,435,2,0,,
1359,6,2,6,3,435,202,441,1,0,,
1360,6,2,6,4,435,202,441,0,0,,
1361,6,2,6,5,435,202,441,0,0,,
1362,6,2,6,6,435,202,441,0,0,,
1363,6,2,7,1,441,202,435,1,0,,
1364,6,2,7,2,441,202,435,0,0,,
1365,6,2,7,3,441,202,435,0,1,,
1366,6,2,7,4,435,202,441,1,1,,
1367,6,2,7,5,435,202,441,0,1,,
1368,6,2,7,6,435,202,441,6,0,,
1369,6,2,8,1,435,202,441,4,0,,
1370,6,2,8,2,435,202,441,0,0,,
1371,6,2,8,3,435,202,441,2,0,,
1372,6,2,8,4,441,202,435,1,0,,
1373,6,2,8,5,435,202,441,1,0,,
1374,6,2,8,6,441,202,443,1,0,bowled,435
1375,6,2,9,1,441,202,443,0,0,,
1376,6,2,9,2,433,202,443,0,0,bowled,441
1377,6,2,9,3,433,202,443,4,0,,
1378,6,2,9,4,443,202,433,5,0,,
1379,6,2,9,5,443,202,433,0,0,,
1380,6,2,9,6,433,202,443,1,0,,
1381,6,2,10,1,433,202,443,6,0,,
1382,6,2,10,2,433,202,443,0,0,,
1383,6,2,10,3,443,202,433,1,1,,
1384,6,2,10,4,443,202,433,0,1,,
1385,6,2,10,5,443,202,433,0,0,,
1386,6,2,10,6,443,202,433,2,0,,
1387,6,2,11,1,443,202,433,0,1,,
1388,6,2,11,2,443,202,433,0,0,,
1389,6,2,11,3,433,202,443,1,0,,
1390,6,2,11,4,433,202,443,0,0,,
1391,6,2,11,5,443,202,433,1,1,,
1392,6,2,11,6,443,202,433,0,0,,
1393,6,2,12,1,443,195,433,0,0,,
1394,6,2,12,2,433,195,438,1,0,run out,443
1395,6,2,12,3,433,195,438,0,0,,
1396,6,2,12,4,433,195,438,0,0,,
1397,6,2,12,5,433,195,438,0,0,,
1398,6,2,12,6,438,195,433,3,0,,
1399,6,2,13,1,438,195,433,0,0,,
1400,6,2,13,2,438,195,433,0,0,,
1401,6,2,13,3,438,195,433,0,0,,
1402,6,2,13,4,438,195,433,6,0,,
1403,6,2,13,5,438,195,433,4,0,,
1404,6,2,13,6,438,195,433,2,0,,
1405,6,2,14,1,433,195,438,1,1,,
1406,6,2,14,2,433,195,438,0,0,,
1407,6,2,14,3,438,195,433,1,0,,
1408,6,2,14,4,446,195,433,0,0,bowled,438
1409,6,2,14,5,446,195,433,6,0,,
1410,6,2,14,6,446,195,433,2,0,,
1411,6,2,15,1,446,195,433,6,0,,
1412,6,2,15,2,446,195,433,0,0,,
1413,6,2,15,3,446,195,433,2,0,,
1414,6,2,15,4,433,195,446,1,0,,
1415,6,2,15,5,433,195,446,4,0,,
1416,6,2,15,6,433,195,446,0,0,,
1417,6,2,16,1,433,195,446,0,0,,
1418,6,2,16,2,446,195,433,1,0,,
1419,6,2,16,3,446,195,433,0,0,,
1420,6,2,16,4,446,195,433,4,0,,
1421,6,2,16,5,446,195,433,4,0,,
1422,6,2,16,6,446,195,433,0,0,,
1423,6,2,17,1,446,195,433,0,0,,
1424,6,2,17,2,446,195,433,4,0,,
1425,6,2,17,3,446,195,433,0,0,,
1426,6,2,17,4,446,195,433,0,1,,
1427,6,2,17,5,446,195,433,0,0,,
1428,6,2,17,6,446,195,433,0,0,,
1429,6,2,18,1,446,193,433,0,0,,
1430,6,2,18,2,446,193,433,0,0,,
1431,6,2,18,3,446,193,433,0,0,,
1432,6,2,18,4,446,193,433,0,0,,
1433,6,2,18,5,433,193,446,1,0,,
1434,6,2,18,6,446,193,433,1,0,,
1435,6,2,19,1,446,193,433,0,0,,
1436,6,2,19,2,446,193,433,0,0,,
1437,6,2,19,3,433,193,446,1,0,,
1438,6,2,19,4,446,193,433,1,0,,
1439,6,2,19,5,446,193,433,0,0,,
1440,6,2,19,6,446,193,433,0,2,,
1441,7,1,0,1,252,328,255,0,0,,
1442,7,1,0,2,252,328,255,0,0,,
1443,7,1,0,3,252,328,255,4,1,,
1444,7,1,0,4,252,328,255,0,1,,
1445,7,1,0,5,252,328,255,0,0,,
1446,7,1,0,6,255,328,252,1,0,,
1447,7,1,1,1,255,328,252,0,0,,
1448,7,1,1,2,255,328,252,0,0,,
1449,7,1,1,3,255,328,252,0,0,,
1450,7,1,1,4,252,328,255,1,0,,
1451,7,1,1,5,252,328,255,4,0,,
1452,7,1,1,6,252,328,255,0,0,,
1453,7,1,2,1,252,328,255,0,0,,
1454,7,1,2,2,255,328,252,1,0,,
1455,7,1,2,3,255,328,252,0,0,,
1456,7,1,2,4,255,328,252,0,0,,
1457,7,1,2,5,255,328,252,0,0,,
1458,7,1,2,6,255,328,252,0,0,,
1459,7,1,3,1,255,328,252,0,0,,
1460,7,1,3,2,255,328,252,2,0,,
1461,7,1,3,3,255,328,252,0,0,,
1462,7,1,3,4,255,328,252,4,0,,
1463,7,1,3,5,255,328,252,0,0,,
1464,7,1,3,6,255,328,252,4,0,,
1465,7,1,4,1,255,328,252,0,0,,
1466,7,1,4,2,255,328,252,4,0,,
1467,7,1,4,3,255,328,252,0,1,,
1468,7,1,4,4,255,328,252,4,0,,
1469,7,1,4,5,255,328,252,0,2,,
1470,7,1,4,6,255,328,252,0,0,,
1471,7,1,5,1,252,328,255,3,0,,
1472,7,1,5,2,252,328,255,0,0,,
1473,7,1,5,3,255,328,252,1,0,,
1474,7,1,5,4,255,328,252,0,0,,
1475,7,1,5,5,255,328,252,0,0,,
1476,7,1,5,6,255,328,252,0,0,,
1477,7,1,6,1,255,335,252,6,0,,
1478,7,1,6,2,255,335,252,0,0,,
1479,7,1,6,3,255,335,252,0,0,,
1480,7,1,6,4,255,335,252,0,0,,
1481,7,1,6,5,255,335,252,0,0,,
1482,7,1,6,6,255,335,252,4,0,,
1483,7,1,7,1,255,335,252,2,0,,
1484,7,1,7,2,255,335,252,2,0,,
1485,7,1,7,3,252,335,255,1,0,,
1486,7,1,7,4,252,335,255,0,0,,
1487,7,1,7,5,252,335,255,0,0,,
1488,7,1,7,6,252,335,255,2,0,,
1489,7,1,8,1,252,335,255,0,0,,
1490,7,1,8,2,252,335,255,4,0,,
1491,7,1,8,3,252,335,255,0,0,,
1492,7,1,8,4,252,335,255,0,0,,
1493,7,1,8,5,252,335,255,0,0,,
1494,7,1,8,6,252,335,255,0,0,,
1495,7,1,9,1,252,335,255,2,0,,
1496,7,1,9,2,252,335,255,0,0,,
1497,7,1,9,3,252,335,255,4,0,,
1498,7,1,9,4,252,335,255,0,0,,
1499,7,1,9,5,252,335,255,0,0,,
1500,7,1,9,6,252,335,255,6,0,,
1501,7,1,10,1,255,335,252,1,0,,
1502,7,1,10,2,255,335,252,0,0,,
1503,7,1,10,3,255,335,252,6,0,,
1504,7,1,10,4,255,335,252,0,0,,
1505,7,1,10,5,255,335,252,0,0,,
1506,7,1,10,6,255,335,252,0,1,,
1507,7,1,11,1,255,335,252,0,0,,
1508,7,1,11,2,255,335,252,0,0,,
1509,7,1,11,3,255,335,252,4,0,,
1510,7,1,11,4,255,335,252,0,0,,
1511,7,1,11,5,255,335,252,0,0,,
1512,7,1,11,6,255,335,252,2,0,,
1513,7,1,12,1,255,334,252,0,0,,
1514,7,1,12,2,252,334,255,1,0,,
1515,7,1,12,3,252,334,255,2,1,,
1516,7,1,12,4,252,334,255,0,0,,
1517,7,1,12,5,255,334,252,1,0,,
1518,7,1,12,6,255,334,252,0,0,,
1519,7,1,13,1,255,334,252,6,0,,
1520,7,1,13,2,255,334,252,6,0,,
1521,7,1,13,3,255,334,252,0,1,,
1522,7,1,13,4,252,334,255,5,1,,
1523,7,1,13,5,252,334,255,6,0,,
1524,7,1,13,6,255,334,252,1,0,,
1525,7,1,14,1,255,334,252,6,0,,
1526,7,1,14,2,252,334,255,1,0,,
1527,7,1,14,3,252,334,255,4,0,,
1528,7,1,14,4,252,334,255,0,0,,
1529,7,1,14,5,252,334,255,0,0,,
1530,7,1,14,6,252,334,255,0,0,,
1531,7,1,15,1,255,334,252,1,0,,
1532,7,1,15,2,255,334,252,2,0,,
1533,7,1,15,3,255,334,252,0,0,,
1534,7,1,15,4,255,334,252,6,2,,
1535,7,1,15,5,255,334,252,0,0,,
1536,7,1,15,6,255,334,252,0,0,,
1537,7,1,16,1,255,334,252,2,0,,
1538,7,1,16,2,255,334,252,0,0,,
1539,7,1,16,3,255,334,252,0,0,,
1540,7,1,16,4,255,334,252,4,0,,
1541,7,1,16,5,255,334,252,0,0,,
1542,7,1,16,6,255,334,252,4,0,,
1543,7,1,17,1,255,334,252,4,0,,
1544,7,1,17,2,255,334,252,0,2,,
1545,7,1,17,3,255,334,252,0,1,,
1546,7,1,17,4,255,334,252,0,0,,
1547,7,1,17,5,255,334,252,0,0,,
1548,7,1,17,6,252,334,255,1,1,,
1549,7,1,18,1,252,326,255,4,0,,
1550,7,1,18,2,252,326,255,4,0,,
1551,7,1,18,3,245,326,255,0,0,lbw,252
1552,7,1,18,4,245,326,255,6,0,,
1553,7,1,18,5,255,326,245,1,0,,
1554,7,1,18,6,255,326,245,0,0,,
1555,7,1,19,1,255,326,245,0,0,,
1556,7,1,19,2,255,326,245,0,0,,
1557,7,1,19,3,245,326,255,1,0,,
1558,7,1,19,4,245,326,255,0,0,,
1559,7,1,19,5,245,326,255,0,0,,
1560,7,1,19,6,245,326,255,0,0,,
1561,7,2,0,1,325,246,327,0,0,,
1562,7,2,0,2,327,246,325,5,0,,
1563,7,2,0,3,325,246,327,1,0,,
1564,7,2,0,4,327,246,325,1,0,,
1565,7,2,0,5,327,246,325,0,0,,
1566,7,2,0,6,327,246,325,4,0,,
1567,7,2,1,1,325,246,327,1,0,,
1568,7,2,1,2,325,246,327,0,0,,
1569,7,2,1,3,325,246,327,0,0,,
1570,7,2,1,4,325,246,327,4,0,,
1571,7,2,1,5,325,246,327,0,0,,
1572,7,2,1,6,327,246,325,1,0,,
1573,7,2,2,1,327,246,325,4,0,,
1574,7,2,2,2,325,246,327,3,0,,
1575,7,2,2,3,326,246,327,0,0,lbw,325
1576,7,2,2,4,327,246,326,1,0,,
1577,7,2,2,5,327,246,326,6,0,,
1578,7,2,2,6,327,246,326,0,0,,
1579,7,2,3,1,327,246,326,0,0,,
1580,7,2,3,2,326,246,327,1,0,,
1581,7,2,3,3,326,246,327,6,0,,
1582,7,2,3,4,326,246,327,0,0,,
1583,7,2,3,5,331,246,327,0,0,hit wicket,326
1584,7,2,3,6,327,246,331,1,0,,
1585,7,2,4,1,335,246,331,0,0,bowled,327
1586,7,2,4,2,335,246,331,0,0,,
1587,7,2,4,3,336,246,331,0,0,caught,335
1588,7,2,4,4,336,246,331,2,0,,
1589,7,2,4,5,336,246,331,0,0,,
1590,7,2,4,6,331,246,336,1,0,,
1591,7,2,5,1,331,246,336,4,0,,
1592,7,2,5,2,331,246,336,2,1,,
1593,7,2,5,3,331,246,336,2,0,,
1594,7,2,5,4,331,246,336,4,1,,
1595,7,2,5,5,331,246,336,0,0,,
1596,7,2,5,6,336,246,331,1,0,,
1597,7,2,6,1,336,250,331,6,0,,
1598,7,2,6,2,336,250,331,0,2,,
1599,7,2,6,3,336,250,331,0,0,,
1600,7,2,6,4,331,250,328,1,0,lbw,336
1601,7,2,6,5,331,250,328,0,0,,
1602,7,2,6,6,331,250,328,0,2,,
1603,7,2,7,1,328,250,331,1,0,,
1604,7,2,7,2,328,250,331,0,0,,
1605,7,2,7,3,328,250,331,0,0,,
1606,7,2,7,4,328,250,331,6,0,,
1607,7,2,7,5,328,250,331,0,0,,
1608,7,2,7,6,328,250,331,0,0,,
1609,7,2,8,1,328,250,331,0,1,,
1610,7,2,8,2,328,250,331,0,2,,
1611,7,2,8,3,331,250,328,1,2,,
1612,7,2,8,4,331,250,328,4,0,,
1613,7,2,8,5,331,250,328,2,0,,
1614,7,2,8,6,331,250,328,2,0,,
1615,7,2,9,1,331,250,328,0,0,,
1616,7,2,9,2,331,250,328,0,0,,
1617,7,2,9,3,331,250,328,0,0,,
1618,7,2,9,4,328,250,331,1,0,,
1619,7,2,9,5,328,250,331,0,0,,
1620,7,2,9,6,328,250,331,6,0,,
1621,7,2,10,1,328,250,331,0,0,,
1622,7,2,10,2,328,250,331,0,0,,
1623,7,2,10,3,328,250,331,2,0,,
1624,7,2,10,4,328,250,331,0,0,,
1625,7,2,10,5,328,250,331,4,0,,
1626,7,2,10,6,328,250,331,0,0,,
1627,7,2,11,1,328,250,331,0,0,,
1628,7,2,11,2,328,250,331,0,0,,
1629,7,2,11,3,328,250,331,4,0,,
1630,7,2,11,4,328,250,331,0,0,,
1631,7,2,11,5,328,250,331,0,0,,
1632,7,2,11,6,331,250,328,1,0,,
1633,7,2,12,1,331,249,328,0,0,,
1634,7,2,12,2,331,249,328,0,0,,
1635,7,2,12,3,328,249,331,1,0,,
1636,7,2,12,4,328,249,331,0,0,,
1637,7,2,12,5,328,249,331,0,0,,
1638,7,2,12,6,328,249,331,2,0,,
1639,7,2,13,1,328,249,331,0,2,,
1640,7,2,13,2,328,249,331,0,0,,
1641,7,2,13,3,328,249,331,0,0,,
1642,7,2,13,4,328,249,331,4,0,,
1643,7,2,13,5,331,249,328,1,0,,
1644,7,2,13,6,331,249,328,0,0,,
1645,7,2,14,1,327,249,328,0,0,lbw,331
1646,7,2,14,2,328,249,327,1,0,,
1647,7,2,14,3,328,249,327,0,0,,
1648,7,2,14,4,328,249,327,0,0,,
1649,7,2,14,5,328,249,327,0,0,,
1650,7,2,14,6,328,249,327,0,0,,
1651,7,2,15,1,328,249,327,0,0,,
1652,7,2,15,2,328,249,327,0,0,,
1653,7,2,15,3,327,249,328,3,0,,
1654,7,2,15,4,327,249,328,2,0,,
1655,7,2,15,5,327,249,328,0,0,,
1656,7,2,15,6,327,249,328,0,0,,
1657,7,2,16,1,327,249,328,4,0,,
1658,7,2,16,2,328,249,327,1,0,,
1659,7,2,16,3,328,249,327,0,0,,
1660,7,2,16,4,327,249,328,1,0,,
1661,7,2,16,5,327,249,328,0,0,,
1662,7,2,16,6,328,249,327,1,0,,
1663,7,2,17,1,328,249,327,0,0,,
1664,7,2,17,2,328,249,327,4,1,,
1665,7,2,17,3,328,249,327,2,0,,
1666,7,2,17,4,328,249,327,0,0,,
1667,7,2,17,5,328,249,327,2,0,,
1668,7,2,17,6,328,249,327,4,1,,
1669,7,2,18,1,328,243,327,4,0,,
1670,7,2,18,2,328,243,327,0,0,,
1671,7,2,18,3,328,243,327,0,0,,
1672,7,2,18,4,328,243,327,4,0,,
1673,7,2,18,5,325,243,327,0,0,caught,328
1674,7,2,18,6,325,243,327,0,0,,
1675,7,2,19,1,327,243,325,1,0,,
1676,7,2,19,2,327,243,325,6,0,,
1677,7,2,19,3,327,243,325,4,0,,
1678,7,2,19,4,327,243,325,0,1,,
1679,7,2,19,5,325,243,327,1,0,,
1680,7,2,19,6,325,243,327,4,0,,
1681,8,1,0,1,212,89,218,0,0,,
1682,8,1,0,2,212,89,218,2,0,,
1683,8,1,0,3,212,89,218,2,0,,
1684,8,1,0,4,212,89,218,4,0,,
1685,8,1,0,5,212,89,218,0,0,,
1686,8,1,0,6,212,89,218,4,0,,
1687,8,1,1,1,218,89,212,1,0,,
1688,8,1,1,2,218,89,212,0,0,,
1689,8,1,1,3,218,89,212,2,0,,
1690,8,1,1,4,218,89,212,0,0,,
1691,8,1,1,5,218,89,212,4,0,,
1692,8,1,1,6,212,89,218,3,0,,
1693,8,1,2,1,218,89,212,1,0,,
1694,8,1,2,2,212,89,218,1,0,,
1695,8,1,2,3,218,89,212,1,0,,
1696,8,1,2,4,218,89,212,0,0,,
1697,8,1,2,5,218,89,212,4,1,,
1698,8,1,2,6,218,89,212,4,0,,
1699,8,1,3,1,218,89,212,4,0,,
1700,8,1,3,2,218,89,212,0,0,,
1701,8,1,3,3,218,89,212,2,0,,
1702,8,1,3,4,218,89,212,2,0,,
1703,8,1,3,5,218,89,212,4,0,,
1704,8,1,3,6,218,89,212,4,0,,
1705,8,1,4,1,218,89,212,0,0,,
1706,8,1,4,2,218,89,212,2,0,,
1707,8,1,4,3,212,89,218,1,0,,
1708,8,1,4,4,212,89,218,0,0,,
1709,8,1,4,5,212,89,218,0,0,,
1710,8,1,4,6,218,89,212,1,0,,
1711,8,1,5,1,218,89,212,2,0,,
1712,8,1,5,2,218,89,212,0,0,,
1713,8,1,5,3,218,89,212,4,0,,
1714,8,1,5,4,218,89,212,0,0,,
1715,8,1,5,5,218,89,212,0,0,,
1716,8,1,5,6,218,89,212,0,0,,
1717,8,1,6,1,219,95,212,4,0,bowled,218
1718,8,1,6,2,212,95,219,1,0,,
1719,8,1,6,3,212,95,219,0,0,,
1720,8,1,6,4,212,95,219,0,0,,
1721,8,1,6,5,212,95,219,0,1,,
1722,8,1,6,6,219,95,212,1,0,,
1723,8,1,7,1,219,95,212,2,1,,
1724,8,1,7,2,219,95,212,0,0,,
1725,8,1,7,3,219,95,212,4,0,,
1726,8,1,7,4,219,95,212,2,0,,
1727,8,1,7,5,219,95,212,0,0,,
1728,8,1,7,6,219,95,212,2,0,,
1729,8,1,8,1,219,95,212,2,0,,
1730,8,1,8,2,219,95,212,0,0,,
1731,8,1,8,3,212,95,219,1,0,,
1732,8,1,8,4,212,95,219,0,0,,
1733,8,1,8,5,212,95,219,0,0,,
1734,8,1,8,6,212,95,219,0,0,,
1735,8,1,9,1,219,95,212,1,0,,
1736,8,1,9,2,219,95,212,0,0,,
1737,8,1,9,3,212,95,219,1,0,,
1738,8,1,9,4,219,95,212,3,0,,
1739,8,1,9,5,219,95,212,0,2,,
1740,8,1,9,6,214,95,212,0,0,caught,219
1741,8,1,10,1,214,95,212,0,0,,
1742,8,1,10,2,214,95,212,0,0,,
1743,8,1,10,3,214,95,212,0,0,,
1744,8,1,10,4,214,95,212,6,0,,
1745,8,1,10,5,214,95,212,0,0,,
1746,8,1,10,6,214,95,212,4,0,,
1747,8,1,11,1,214,95,212,4,0,,
1748,8,1,11,2,214,95,212,0,0,,
1749,8,1,11,3,212,95,214,5,0,,
1750,8,1,11,4,214,95,212,1,0,,
1751,8,1,11,5,214,95,212,0,0,,
1752,8,1,11,6,214,95,212,0,0,,
1753,8,1,12,1,214,91,212,4,0,,
1754,8,1,12,2,214,91,212,0,0,,
1755,8,1,12,3,214,91,212,4,0,,
1756,8,1,12,4,214,91,212,4,0,,
1757,8,1,12,5,214,91,212,0,0,,
1758,8,1,12,6,212,91,214,1,0,,
1759,8,1,13,1,212,91,214,0,0,,
1760,8,1,13,2,212,91,214,0,0,,
1761,8,1,13,3,212,91,214,4,0,,
1762,8,1,13,4,214,91,212,1,0,,
1763,8,1,13,5,212,91,214,5,0,,
1764,8,1,13,6,212,91,214,0,0,,
1765,8,1,14,1,212,91,214,0,1,,
1766,8,1,14,2,212,91,214,0,1,,
1767,8,1,14,3,214,91,212,5,0,,
1768,8,1,14,4,214,91,212,2,1,,
1769,8,1,14,5,214,91,212,0,0,,
1770,8,1,14,6,214,91,212,0,0,,
1771,8,1,15,1,212,91,214,5,0,,
1772,8,1,15,2,212,91,214,0,1,,
1773,8,1,15,3,212,91,214,0,0,,
1774,8,1,15,4,212,91,214,2,0,,
1775,8,1,15,5,214,91,212,1,0,,
1776,8,1,15,6,214,91,212,0,0,,
1777,8,1,16,1,212,91,214,1,0,,
1778,8,1,16,2,212,91,214,4,0,,
1779,8,1,16,3,212,91,214,4,0,,
1780,8,1,16,4,212,91,214,0,0,,
1781,8,1,16,5,214,91,212,1,0,,
1782,8,1,16,6,214,91,212,0,0,,
1783,8,1,17,1,214,91,212,0,0,,
1784,8,1,17,2,214,91,212,0,0,,
1785,8,1,17,3,214,91,212,0,0,,
1786,8,1,17,4,214,91,212,0,0,,
1787,8,1,17,5,214,91,212,4,0,,
1788,8,1,17,6,214,91,212,0,0,,
1789,8,1,18,1,214,82,212,0,0,,
1790,8,1,18,2,214,82,212,0,0,,
1791,8,1,18,3,214,82,212,0,0,,
1792,8,1,18,4,214,82,212,0,0,,
1793,8,1,18,5,222,82,212,2,0,run out,214
1794,8,1,18,6,222,82,212,0,0,,
1795,8,1,19,1,212,82,222,1,0,,
1796,8,1,19,2,212,82,222,6,0,,
1797,8,1,19,3,212,82,222,0,0,,
1798,8,1,19,4,212,82,222,4,0,,
1799,8,1,19,5,212,82,222,0,0,,
1800,8,1,19,6,212,82,222,0,0,,
1801,8,2,0,1,85,220,96,1,1,,
1802,8,2,0,2,96,220,85,3,0,,
1803,8,2,0,3,96,220,85,0,0,,
1804,8,2,0,4,96,220,85,0,0,,
1805,8,2,0,5,96,220,85,0,0,,
1806,8,2,0,6,96,220,85,4,0,,
1807,8,2,1,1,96,220,85,2,0,,
1808,8,2,1,2,96,220,85,0,1,,
1809,8,2,1,3,91,220,85,0,0,run out,96
1810,8,2,1,4,91,220,85,0,0,,
1811,8,2,1,5,91,220,85,0,0,,
1812,8,2,1,6,91,220,85,4,0,,
1813,8,2,2,1,91,220,85,0,0,,
1814,8,2,2,2,91,220,85,6,0,,
1815,8,2,2,3,91,220,85,0,0,,
1816,8,2,2,4,91,220,85,4,0,,
1817,8,2,2,5,91,220,85,0,0,,
1818,8,2,2,6,85,220,91,1,0,,
1819,8,2,3,1,85,220,91,4,0,,
1820,8,2,3,2,91,220,85,1,0,,
1821,8,2,3,3,91,220,85,0,0,,
1822,8,2,3,4,91,220,85,0,0,,
1823,8,2,3,5,85,220,91,1,1,,
1824,8,2,3,6,85,220,91,2,0,,
1825,8,2,4,1,85,220,91,2,0,,
1826,8,2,4,2,85,220,91,4,0,,
1827,8,2,4,3,85,220,91,0,2,,
1828,8,2,4,4,85,220,91,0,0,,
1829,8,2,4,5,85,220,91,0,0,,
1830,8,2,4,6,85,220,91,0,0,,
1831,8,2,5,1,85,220,91,0,0,,
1832,8,2,5,2,85,220,91,6,0,,
1833,8,2,5,3,91,220,85,1,0,,
1834,8,2,5,4,91,220,85,0,0,,
1835,8,2,5,5,91,220,85,0,0,,
1836,8,2,5,6,91,220,85,0,2,,
1837,8,2,6,1,91,211,85,2,0,,
1838,8,2,6,2,91,211,85,4,0,,
1839,8,2,6,3,91,211,85,0,0,,
1840,8,2,6,4,85,211,91,3,1,,
1841,8,2,6,5,85,211,91,6,0,,
1842,8,2,6,6,85,211,91,4,0,,
1843,8,2,7,1,85,211,91,0,0,,
1844,8,2,7,2,85,211,91,0,0,,
